time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
14.9,-51.7997791481778,0,-3,0,25,-25,61.5809801789481,51.7997791481778,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.01442814670059,1.8747656812167,1.10079615711938,0.379124870824149,4.26831869874144,251299.674568699
15,-51.4567342531568,0,-3,0,25,-25,61.2927034809201,51.4567342531568,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.02793236587897,1.88255733380702,1.10574184882021,0.366688832739696,4.27717853242568,251299.683428532
15.1,-51.1136893581358,0,-3,0,25,-25,61.0049935644616,51.1136893581358,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.04130692332513,1.89015077611657,1.11060723389748,0.35389602532028,4.28535372476199,251299.691603725
15.2,-50.7706444631147,0,-3,0,25,-25,60.71785848661,50.7706444631147,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.05453933133647,1.89753425467935,1.11538656939814,0.340739508631844,4.29281309464767,251299.699063095
15.3,-50.4275995680937,0,-3,0,25,-25,60.4313064412809,50.4275995680937,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.06761655329456,1.90469555657183,1.12007385534076,0.327212277329998,4.2995243871964,251299.705774387
15.4,-50.0845546730726,0,-3,0,25,-25,60.1453457617462,50.0845546730726,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.08052498432212,1.91162199378962,1.12466282414594,0.313307263446279,4.30545424155802,251299.711704242
15.5,-49.7415097780516,0,-3,0,25,-25,59.8599849231521,49.7415097780516,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.09325043144049,1.91830038718208,1.12914692965684,0.299017339390137,4.31056815801271,251299.716818158
15.6,-49.3984648830305,0,-3,0,25,-25,59.575232545077,49.3984648830305,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.10577809322837,1.9247170499389,1.13351933573615,0.284335321174885,4.31483046434216,251299.721080464
15.7,-49.0554199880095,0,-3,0,25,-25,59.2910973941282,49.0554199880095,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.1180925389837,1.9308577706229,1.13777290442566,0.26925397187593,4.31820428148252,251299.724454281
15.8,-48.7123750929884,0,-3,0,25,-25,59.0075883865796,48.7123750929884,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.13017768739229,1.93670779574383,1.14190018365422,0.253766005329726,4.32065148846585,251299.726901488
15.9,-48.3693301979674,0,-3,0,25,-25,58.7247145910476,48.3693301979674,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.14201678470855,1.94225181186898,1.14589339447988,0.237864090081988,4.32213268665953,251299.728382687
16,-48.0262853029463,0,-3,0,25,-25,58.4424852312083,48.0262853029463,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.15359238245531,1.94747392726649,1.14974441785167,0.221540853593761,4.32260716331556,251299.728857163
16.1,-47.6832404079253,0,-3,0,25,-25,58.1609096885528,47.6832404079253,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.16488631465206,1.95235765307855,1.15344478087651,0.204788886714035,4.32203285444464,251299.728282854
16.2,-47.3401955129043,0,-3,0,25,-25,57.8799975051831,47.3401955129043,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.17587967458303,1.95688588402243,1.1569856425767,0.187600748427609,4.32036630703307,251299.726616307
16.3,-46.9971506178832,0,-3,0,25,-25,57.599758386646,46.9971506178832,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.18655279111882,1.96104087861809,1.1603577791232,0.169968970886966,4.31756264062388,251299.723812641
16.4,-46.6541057228622,0,-3,0,25,-25,57.3202022048073,46.6541057228622,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.19688520460822,1.96480423894238,1.16355156853032,0.15188606473694,4.31357550828754,251299.719825508
16.5,-46.3110608278411,0,-3,0,25,-25,57.0413390007633,46.3110608278411,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.20685564235952,1.96815688991103,1.16655697479712,0.133344524740893,4.30835705701144,251299.714607057
16.6,-45.9680159328201,0,-3,0,25,-25,56.763178987791,45.9680159328201,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.21644199373365,1.97107905809094,1.16936353148128,0.114336835717161,4.30185788754174,251299.708107888
16.7,-45.624971037799,0,-3,0,25,-25,56.4857325543362,45.624971037799,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.225621284875,1.97355025004663,1.17196032469142,0.0948554787944175,4.29402701371605,251299.700277014
16.8,-45.281926142778,0,-3,0,25,-25,56.2090102670381,45.281926142778,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.23436965310927,1.97554923022658,1.17433597548391,0.0748929379945496,4.2848118213304,251299.691061821
16.9,-44.9388812477569,0,-3,0,25,-25,55.9330228737908,44.9388812477569,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.24266232104156,1.97705399839653,1.17647862165113,0.0544417071515288,4.27415802658962,251299.680408027
17,-44.5958363527359,0,-3,0,25,-25,55.6577813068397,44.5958363527359,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.25047357039212,1.97804176662931,1.17837589888803,0.0334942971746094,4.26200963419604,251299.668259634
17.1,-44.2527914577148,0,-3,0,25,-25,55.3832966859142,44.2527914577148,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.2577767156116,1.97848893586229,1.18001492132519,0.0120432436640369,4.24830889513792,251299.654558895
17.2,-43.9097465626938,0,-3,0,25,-25,55.1095803213924,43.9097465626938,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.2645440773226,1.97837107203618,1.18138226141672,-0.00991888511276648,4.23299626424602,251299.639246264
17.3,-43.5667016676728,0,-3,0,25,-25,54.8366437174997,43.5667016676728,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.27074695563921,1.97766288183146,1.1824639291728,-0.0323994798768034,4.21601035759387,251299.622260358
17.4,-43.2236567726517,0,-3,0,25,-25,54.564498575539,43.2236567726517,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.27635560342182,1.97633818802107,1.1832453507273,-0.0554058816174398,4.19728790982545,251299.60353791
17.5,-42.8806118776307,0,-3,0,25,-25,54.2931567971508,42.8806118776307,25,25,surface_ship_transition,0.1,0.182574185835055,0,0.5,251295.40625,2.28133919953055,1.97436990446147,1.1837113462326,-0.0789453724895066,4.17676373150251,251299.583013731
