time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
46.6,102.501814632288,0,-3,0,25,-25,107.775795069728,-102.501814632288,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.85832358649553,2.8947602455996,2.8947602455996,1.28333373026604,6.03641756236116,251301.442667562
46.7,103.119295443326,0,-3,0,25,-25,108.363227585413,-103.119295443326,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.83156969389654,2.86555697486066,2.86555697486066,1.26992250893364,5.96704917769083,251301.373299178
46.8,103.736776254364,0,-3,0,25,-25,108.950992412405,-103.736776254364,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.80528708283601,2.83675794540397,2.83675794540397,1.25663200842592,5.8986770366659,251301.304927037
46.9,104.354257065402,0,-3,0,25,-25,109.539084201357,-104.354257065402,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.77946661378459,2.80835666231687,2.80835666231687,1.24346309154202,5.83128636764349,251301.237536368
47,104.97173787644,0,-3,0,25,-25,110.12749771424,-104.97173787644,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.75409931364469,2.78034672752193,2.78034672752193,1.23041649190284,5.76486253306945,251301.171112533
47.1,105.589218687478,0,-3,0,25,-25,110.716227821544,-105.589218687478,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.72917637446844,2.75272183965178,2.75272183965178,1.21749282103517,5.69939103515538,251301.105641035
47.2,106.206699498516,0,-3,0,25,-25,111.305269499552,-106.206699498516,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.70468915202786,2.72547579380349,2.72547579380349,1.20469257512835,5.6348575209597,251301.041107521
47.3,106.824180309553,0,-3,0,25,-25,111.894617827704,-106.824180309553,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.68062916425277,2.69860248118294,2.69860248118294,1.19201614147716,5.57124778691288,251300.977497787
47.4,107.441661120591,0,-3,0,25,-25,112.484267986025,-107.441661120591,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.65698808955097,2.67209588864953,2.67209588864953,1.17946380462433,5.50854778282482,251300.914797783
47.5,108.059141931629,0,-3,0,25,-25,113.074215252638,-108.059141931629,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,1.63375776502394,2.64595009817025,2.64595009817025,1.16703575221551,5.44674361540971,251300.852993615
